  150.190354   2.050738   1.1309
  150.074491   2.035695   1.1741
  150.183342   2.026635   1.0314
  150.119336   2.023586   1.1816
  150.192519   2.019528   1.0128
  150.133822   2.020084   0.9852
  150.109994   2.011189   1.0606
  150.112611   2.009136   1.0694
  150.130102   2.012917   0.956
  150.118438   2.002797   1.1832
  150.188273   1.998643   1.1916
  150.198027   2.000459   1.1441
  150.199988   1.996329   1.2434
  150.163239   1.98837    1.1967
  150.224641   1.983806   1.1838
  150.065819   1.982377   1.0614
  150.181304   1.977377   1.1771
  150.12619    1.97437    1.0912
  150.226103   1.969287   1.1948
  150.128209   1.967704   1.1677
  150.128435   1.96254    1.1873
  150.208644   2.121059   1.187
  149.907927   1.959797   1.001
  150.026992   2.116377   1.1951
  149.97684    2.10763    0.994
  149.936193   2.099896   1.1248
  149.975525   2.099222   1.1977
  149.91114    2.097718   0.8674
  150.02879    2.092314   0.943
  150.014082   2.088672   1.18
  150.01791    2.086691   1.1553
  149.918867   2.077789   1.2348
  149.986633   2.072538   1.143
  150.0118     2.042325   0.956
  150.006059   2.032121   1.1913
  149.980824   2.021309   0.9474
  150.004023   2.01772    1.1258
  149.987777   2.007292   1.1921
  149.92948    1.990756   1.1862
  150.005906   2.001591   1.1558
  150.01069    1.987391   1.1811
  150.005889   1.976528   0.9981
  150.013785   1.967284   1.0
  149.730237   1.9599     1.1664
  149.803158   2.119205   1.1672
  149.84152    2.11722    1.1588
  149.811285   2.114785   1.0995
  149.789865   2.111464   1.2399
  149.884032   2.105065   1.1555
  149.816659   2.100339   1.2294
  149.841339   2.09838    1.179
  149.890313   2.094511   1.0303
  149.811412   2.091868   1.238
  149.818906   2.07962    1.1733
  149.836896   2.073396   1.1795
  149.82406    2.0714     1.1666
  149.873924   2.060878   1.1454
  149.79589    2.053825   1.0531
  149.833104   2.051335   1.0976
  149.828072   2.036388   1.2353
  149.814807   2.028017   1.1564
  149.81459    2.022043   1.2353
  149.739616   2.01808    0.974
  149.751634   2.012195   1.2093
  149.757461   2.014335   0.923
  149.749965   2.007232   1.2369
  149.812346   2.005025   1.0255
  149.749539   2.002118   1.1994
  149.743295   1.993525   1.121
  149.856518   1.986568   0.9591
  149.795412   1.984498   1.1562
  149.892851   1.983272   1.1674
  149.790558   1.982807   1.0952
  149.778279   1.979753   1.2463
  149.761142   1.973043   0.9934
  149.779508   1.973375   1.2477
  149.873726   1.971591   1.0198
  149.704908   2.124773   1.1019
  149.70547    2.114552   1.0569
  149.709249   2.105577   1.246
  149.721669   2.084703   1.0317
  149.724023   2.081771   1.0303
  149.68999    2.07364    0.9155
  149.709142   2.055799   1.1516
  149.694661   2.052326   0.9788
  149.718745   2.04963    1.2069
  149.700134   2.036958   1.0
  149.717119   2.035078   1.2135
  149.690064   2.030206   1.1508
  149.610142   1.993421   0.9866
  149.586411   1.990442   0.9884
  149.624511   1.983976   1.1752
