target_redshift,redshift,output_name,node_index,merger_tree_index,is_central_galaxy,weight,stellar_mass_msun,log10_stellar_mass_msun,sfr_raw_msun_per_gyr,sfr_msun_per_year,log10_ssfr_per_year,black_hole_mass_msun,mdot_rest_msun_per_gyr,mdot_rest_g_per_s,radiative_efficiency_catalog,radiative_efficiency_used,rest_mass_power_erg_s,eddington_luminosity_erg_s,bolometric_luminosity_catalog_erg_s,bolometric_luminosity_erg_s,eddington_ratio_catalog,eddington_ratio,accretion_rate_eddington_paper,accretion_rate_eddington_galacticus,fraction_adaf,valid_accreting_black_hole,power_jet_galacticus,power_jet_erg_s,hbeta_agn_intrinsic_erg_s,velocity_dispersion_km_s,bolometric_luminosity_hbeta_erg_s,black_hole_mass_sigma_msun,lambda_raw,lambda_hbeta_true_bh,lambda_raw_sigma_bh,lambda_mock_observed,valid_sigma_sample,population
0.1,0.10000000000000009,Output18,428,16539,True,7.698510474731134e-07,63340638280.656746,10.801682435423174,2015793334.590884,2.015793334590884,-10.497236430589933,5685853.199939417,52.48128461750511,3.3075791002812237e+18,0.00011464389568787378,0.00011464389568787378,2.9727038454594134e+39,7.846477415916394e+44,3.408023495697902e+35,3.408023495697902e+35,4.3433802393731576e-10,4.3433802393731576e-10,3.7885839567056596e-06,4.1565693792430435e-06,1.0,True,9433565267348.719,5.945407690918826e+39,5.476535217842925e+31,116.84214038088287,3.5680993971790704e+33,29710217.885911137,4.3433802393731576e-10,4.5473901319606996e-12,8.31223201641496e-11,8.702660085654481e-13,True,star_forming
0.1,0.10000000000000009,Output18,474,16548,True,7.700079691485093e-07,36838866586.506165,10.566306259885337,1561816258.3470008,1.5618162583470008,-10.37267632040793,3989812.459696506,28.64166247552823,1.805111381929997e+18,0.00010734693621220003,0.00010734693621220003,1.6223532027063583e+39,5.505941194381178e+44,1.741546457645779e+35,1.741546457645779e+35,3.1630313440743427e-10,3.1630313440743427e-10,2.946550181759973e-06,3.232748805323111e-06,1.0,True,5148368495502.594,3.2447064054127154e+39,2.8087655037659626e+31,104.96286120691369,1.6227374891190318e+33,18536380.096767962,3.1630313440743427e-10,2.9472481303923804e-12,6.808180346495392e-11,6.343723667226196e-13,True,star_forming
0.1,0.10000000000000009,Output18,491,16542,True,7.672650889383958e-07,30413831210.51986,10.483071131383358,4769273887.188618,4.769273887188618,-9.804618867813154,1311394.4249076012,1.1787227738151096,7.428779306968322e+16,1.2852437289745948e-05,1.2852437289745948e-05,6.676653873830686e+37,1.8097243063724894e+44,8.581127521874824e+32,8.581127521874824e+32,4.741676669567039e-12,4.741676669567039e-12,3.6893209923304486e-07,4.047664996251973e-07,1.0,True,211876639452.2712,1.335330774766137e+38,1.3876874529313172e+29,96.00464931051371,3.082507632557093e+30,12518548.824538592,4.741676669567039e-12,1.7033023326828383e-14,4.967195827838971e-13,1.7843131934221743e-15,True,star_forming
0.1,0.10000000000000009,Output18,697,16538,True,7.707148284266642e-07,70026924898.34175,10.845265055535425,654451021.6193502,0.6544510216193502,-11.02938790554457,11378473.677312873,169.75663756359742,1.069873785734442e+19,0.00015571556686477488,0.00015571556686477488,9.615546055235942e+39,1.5702293674691764e+45,1.4972902047054146e+36,1.4972902047054146e+36,9.5354872079528e-10,9.5354872079528e-10,6.123656998425547e-06,6.718448227494435e-06,1.0,True,30513931427046.43,1.9231092110471883e+40,2.4926529222996256e+32,110.98058464969121,2.1333442296556476e+34,23689443.350094132,9.5354872079528e-10,1.3586194946118438e-11,4.5800692144846623e-10,6.525698357898965e-12,True,star_forming
0.1,0.10000000000000009,Output18,641,16541,True,7.681261786252369e-07,71887428856.20216,10.85665295080402,96865021649.15536,96.86502164915537,-8.870485970937738,3934098.505607877,18154917.70006317,1.1441950552411846e+24,0.382041531485106,0.382041531485106,1.0283512313830738e+45,5.4290559377388696e+44,3.928728793421841e+44,3.928728793421841e+44,0.7236486119275656,0.7236486119275656,1.8941621585342674,2.078142260394976,6.24151171482975e-11,True,312920252515808.75,1.9721477757630675e+41,4.2265495963987486e+40,131.16957712238403,1.095628811026739e+44,49423527.62737987,0.7236486119275656,0.20180834819010063,0.05760222022663369,0.016063886151947634,True,star_forming
0.1,0.10000000000000009,Output18,414,16544,True,7.65548802431639e-07,44082292060.71106,10.644264167591457,5804190187.071119,5.80419018707112,-9.880522532977677,1758711.1005600153,0.0,0.0,0.30119152019534845,0.30119152019534845,0.0,2.4270213187728208e+44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,118.22260153249572,0.0,31286016.61243325,0.0,0.0,0.0,0.0,True,star_forming
0.1,0.10000000000000009,Output18,478,16543,True,7.66404903023734e-07,44025577156.02926,10.643705058087031,743390134.8091402,0.7433901348091402,-10.772488264612743,6344221.047781765,93.33024691714418,5.882043024996122e+18,0.00016040618663068889,0.00016040618663068889,5.2865166302680405e+39,8.755025045938835e+44,8.479899732210158e+35,8.479899732210158e+35,9.685751540075493e-10,9.685751540075493e-10,6.038265570376957e-06,6.624762724115691e-06,1.0,True,16776208549913.846,1.057303326053608e+40,1.416661750981743e+32,96.94525279712784,1.0952016229065978e+34,13067268.891947519,9.685751540075493e-10,1.2509405937275135e-11,4.702478329040754e-10,6.0733759363758735e-12,True,star_forming
0.1,0.10000000000000009,Output18,606,16543,True,7.66404903023734e-07,21490380764.204945,10.33224411034152,2360890000.8721256,2.3608900008721254,-9.95916835753943,1331383.73604423,521.7751711289712,3.28843446506681e+19,0.004907191088605804,0.004907191088605804,2.9554975054154317e+40,1.8373095557410372e+44,1.450319102097129e+38,1.450319102097129e+38,7.893711201606284e-07,7.893711201606284e-07,0.00016086007369745588,0.00017648442381491372,1.0,True,93789627437690.4,5.910995010830862e+40,3.090404337782142e+34,94.21820584134127,6.298223377351276e+36,11525539.689078592,7.893711201606284e-07,3.427959843604596e-08,9.118495961458052e-08,3.959840585957624e-09,True,star_forming
0.1,0.10000000000000009,Output18,741,16545,True,7.646961931331318e-07,32062846825.635475,10.506002080269381,1741601422.5557976,1.7416014225557976,-10.265053309500537,3326800.274370229,18.115972957862393,1.1417406028338563e+18,6.369513566938896e-05,6.369513566938896e-05,1.0261452795710245e+39,4.590984378630916e+44,6.5360462798779475e+34,6.5360462798779475e+34,1.4236699018843255e-10,1.4236699018843255e-10,2.2351312810980045e-06,2.4522297374871212e-06,1.0,True,3256364902746.9937,2.0522905591420484e+39,1.065602448827481e+31,102.83095763665624,5.170854858208016e+32,16936087.638819057,1.4236699018843255e-10,1.1263063499575714e-12,2.7965522623687062e-11,2.2124332100616453e-13,True,star_forming
0.1,0.10000000000000009,Output18,717,16546,True,7.638444852148309e-07,43414533172.56416,10.637635135505665,1776577263.780006,1.776577263780006,-10.388051035696286,3241133.9197968403,9038.810477324325,5.696617535964219e+20,0.035046843521457725,0.035046843521457725,5.1198645117308115e+41,4.472764809319639e+44,1.7943509039369432e+40,1.7943509039369432e+40,4.011726483355796e-05,4.011726483355796e-05,0.0011446755485696113,0.001255857964010887,0.9999999990241002,True,1624735543637624.8,1.0239729013468895e+42,4.0020617049343e+36,110.69495893303704,1.957468855525699e+39,23422353.4552574,4.011726483355796e-05,4.37641802995551e-06,5.551339154278368e-06,6.0559913209385e-07,True,star_forming
0.1,0.10000000000000009,Output18,567,16534,True,7.74178949949309e-07,91662569598.1961,10.96219202775794,266229311.6867685,0.2662293116867685,-11.536936158426137,7205704.6284723105,60.328641412853514,3.802150708387148e+18,9.539656977902221e-05,9.539656977902221e-05,3.4172026395008094e+39,9.943872387291788e+44,3.2598941004819785e+35,3.2598941004819785e+35,3.2782943842361697e-10,3.2782943842361697e-10,3.4364908422074833e-06,3.7702774361081695e-06,1.0,True,10844135779191.703,6.834405279001615e+39,5.538070331723575e+31,121.13479637542758,3.615455253488306e+33,34821801.77538206,3.2782943842361697e-10,3.6358624816111244e-12,6.783802047453408e-11,7.523720708431564e-13,True,quiescent
0.1,0.10000000000000009,Output18,592,16540,True,7.689881645092365e-07,17700656740.970573,10.247989380129507,1310638588.553928,1.310638588553928,-10.130506429580254,1597942.7318977164,0.9887490610384799,6.231489479628193e+16,7.745957036426233e-06,7.745957036426233e-06,5.600583441059835e+37,2.2051609700188487e+44,4.338187871336967e+32,4.338187871336967e+32,1.967288524655815e-12,1.967288524655815e-12,2.539761730415519e-07,2.7864489634797435e-07,1.0,True,177728667815.8999,1.1201166882119668e+38,6.955237946451235e+28,89.71243939687838,1.3643574004213608e+30,9290086.31063296,1.967288524655815e-12,6.187110233543173e-15,3.3838376678174885e-13,1.0642148521079445e-15,True,star_forming
0.1,0.10000000000000009,Output18,595,16535,True,7.733115681137052e-07,23004724700.60161,10.361817040394774,1414812425.2111063,1.4148124252111063,-10.211118175160369,1864904.3688121159,5.833030667431094,3.6762077124269325e+17,4.0873128198276e-05,4.0873128198276e-05,3.304010719655935e+38,2.5735680289607197e+44,1.350452537129752e+34,1.350452537129752e+34,5.24739397572911e-11,5.24739397572911e-11,1.2838249008673725e-06,1.408522902550432e-06,1.0,True,1048493304016.8741,6.6080214393118696e+38,2.1804250331121178e+30,94.88493117400589,7.95204022315296e+31,11888742.083171312,5.24739397572911e-11,3.0898892641140793e-13,8.231222346111506e-12,4.846894606241554e-14,True,star_forming
0.1,0.10000000000000009,Output18,647,16537,True,7.715795082499772e-07,31690935686.031998,10.50093506207706,1685898092.0110948,1.6858980920110949,-10.274103742924076,3064303.56195385,15.759708373974634,9.932394457223084e+17,6.748857121299749e-05,6.748857121299749e-05,8.92679095568611e+38,4.228738915496313e+44,6.024563671163639e+34,6.024563671163639e+34,1.424671466258294e-10,1.424671466258294e-10,2.110981816109213e-06,2.316021626351442e-06,1.0,True,2832823903298.3384,1.7853581911372214e+39,9.660527097745028e+30,102.86026876595899,4.605756473523478e+32,16957338.908543132,1.424671466258294e-10,1.089156026314506e-12,2.5744757902254907e-11,1.9681771467559702e-13,True,star_forming
0.1,0.10000000000000009,Output18,506,16536,True,7.724450878502594e-07,91446625079.98572,10.961167682079408,997254736.0106926,0.9972547360106926,-10.962361574607256,9581479.019076476,127.49414174871852,8.035187433573155e+18,0.00014505800964223698,0.00014505800964223698,7.221666318044872e+39,1.3222441046325536e+45,1.047560542395971e+36,1.047560542395971e+36,7.922595674473314e-10,7.922595674473314e-10,5.461674053031036e-06,5.992166832690513e-06,1.0,True,22917204031053.332,1.444333263608974e+40,1.7336394841707926e+32,120.03733276948522,1.389861009955034e+34,33454912.71624454,7.922595674473314e-10,1.0511379896386613e-11,2.2690295107161576e-10,3.0104566941484535e-12,True,star_forming
0.1,0.10000000000000009,Output18,656,16533,True,7.75047234256018e-07,35720578396.41758,10.552918482476834,3186158937.2740254,3.1861589372740253,-10.049651046272416,1549389.3091908079,2.873032243540185,1.810699084907297e+17,2.5167053995691336e-05,2.5167053995691336e-05,1.6273751796944496e+38,2.1381572466833148e+44,4.0956239018618103e+33,4.0956239018618103e+33,1.9154923746674366e-11,1.9154923746674366e-11,7.611110839573728e-07,8.350378563421349e-07,1.0,True,516430521511.91974,3.2547503593888988e+38,6.551406220104549e+29,111.87706186815795,1.924308702310319e+31,24543056.625999864,1.9154923746674366e-11,8.999846504719355e-14,1.2092395223511945e-12,5.6815522904341375e-15,True,star_forming
0.1,0.10000000000000009,Output18,701,16532,True,7.75916421922627e-07,23297552241.88005,10.36731029425833,946400951.0257407,0.9464009510257407,-10.391235126221483,1967036.6051296354,10.084625096994046,6.35573146657756e+17,5.9069102463129134e-05,5.9069102463129134e-05,5.712246570247131e+38,2.7145105150788967e+44,3.3741727795258573e+34,3.3741727795258573e+34,1.2430133391573132e-10,1.2430133391573132e-10,2.104337610230663e-06,2.308732068294985e-06,1.0,True,1812721806308.5356,1.1424493140494262e+39,5.42832535481732e+30,91.54308626601724,2.332951586722793e+32,10153609.092697121,1.2430133391573132e-10,8.594372995659537e-13,2.408062706043541e-11,1.6649691874349407e-13,True,star_forming
0.1,0.10000000000000009,Output18,881,16532,True,7.75916421922627e-07,13632325891.704311,10.13456995970528,2369942836.649317,2.369942836649317,-9.759832088812123,1374396.0472365164,0.001547954803693835,97558262801552.78,1.6008830879208496e-08,1.6008830879208496e-08,8.768099392146299e+34,1.8966665451863924e+44,1.403670203009609e+27,1.403670203009609e+27,7.400722106751059e-18,7.400722106751059e-18,4.622899799861565e-10,5.071922378123042e-10,1.0,True,278246479.2540736,1.7536198784292598e+35,2.3335283467730453e+23,88.17686929844216,4.7342963034115635e+23,8610504.342127783,7.400722106751059e-18,2.496114203852479e-21,1.18129238498253e-18,3.9842608039124534e-22,True,star_forming
0.1,0.10000000000000009,Output18,442,16524,True,7.667516755218348e-07,38233685051.95146,10.582446158353857,4176969070.0703993,4.176969070070399,-9.96158489897274,2566943.0481198276,6.008192068565488e-09,378660138.77705526,3.213927714605338e-14,3.213927714605338e-14,3.403227607070805e+29,3.542381406405362e+44,1.0937727525474866e+16,1.0937727525474866e+16,3.087676416124244e-29,3.087676416124244e-29,9.607174430503338e-16,1.0540319949409355e-15,1.0,True,1079.9787472937408,6.806455214141607e+29,1782842144738.143,112.803040637872,36083878547.78055,25449518.322636764,3.087676416124244e-29,1.0186333544584836e-34,3.1143573763295055e-30,1.0274354801774002e-35,True,star_forming
0.1,0.10000000000000009,Output18,559,16524,True,7.667516755218348e-07,15201178208.261185,10.181877250412926,2262866498.085366,2.2628664980853657,-9.827218317693331,1182096.8478923813,97205.13671480578,6.126253977606139e+21,0.3732401759070967,0.3732401759070967,5.506002488630546e+42,1.631293650091486e+44,2.0550613374013772e+42,2.0550613374013772e+42,0.012597740065291897,0.012597740065291897,0.033752368792226706,0.03703073871449318,2.062411620019967e-06,True,880337894780.4906,5.548239230771985e+38,5.2059573052535294e+38,87.47680937279074,6.116045539325041e+41,8313749.40173446,0.012597740065291897,0.00374919962385806,0.0017912193526836775,0.0005330828298189146,True,star_forming
0.1,0.10000000000000009,Output18,384,16530,True,7.77462171171087e-07,14509469907.771847,10.16165154611555,2274342031.127023,2.274342031127023,-9.804795768674499,975329.7129716681,3.791507624969396e-08,2389558767.531145,4.84182393717627e-13,4.84182393717627e-13,2.1476283172145837e+30,1.3459550039009019e+44,1.0398438194447163e+18,1.0398438194447163e+18,7.725695260473035e-27,7.725695260473035e-27,1.5956167264063357e-14,1.7505990897336924e-14,1.0,True,6815.274226322752,4.295256634429167e+30,173647346282271.25,89.88711107979378,8013244937472.007,9369937.172433132,7.725695260473035e-27,5.953575650187184e-32,8.0417829940977815e-28,6.197159194552345e-33,True,star_forming
0.1,0.10000000000000009,Output18,772,16529,True,7.625563143832682e-07,58887282628.0373,10.770021514128173,3110844754.8873277,3.1108447548873275,-10.277143175722163,3056235.6968885665,0.3416670839537432,2.1533217305479024e+16,1.4383800271404926e-06,1.4383800271404926e-06,1.9353090568164535e+37,4.217605261706222e+44,2.7837098936688914e+31,2.7837098936688914e+31,6.600214389297182e-14,6.600214389297182e-14,4.588644353202293e-08,5.034339697553378e-08,1.0,True,61415012221.466736,3.8706181136329065e+37,4.438564091268889e+27,126.539366589884,5.305742202352672e+28,42194991.7584425,6.600214389297182e-14,1.257998763072068e-16,4.780617315715339e-15,9.111841396611363e-18,True,star_forming
0.1,0.10000000000000009,Output18,690,16531,True,7.767865138586327e-07,45716449429.94447,10.66007249353294,1779815874.1851249,1.7798158741851249,-10.409697417606912,5304472.050141385,60484.842423325936,3.8119951167595196e+21,0.13835517433787206,0.13835517433787206,3.4260503525070784e+42,7.32017142919511e+44,4.7401179381144485e+41,4.7401179381144485e+41,0.0006475419303992513,0.0006475419303992513,0.004680287047435705,0.005134883653035139,0.9987272211075491,True,1.0858375534562412e+16,6.843379738678153e+42,1.148174953829911e+38,107.69572941505817,1.0275655160374702e+41,20755889.03013901,0.0006475419303992513,0.00014037451526602515,0.00016548884348484215,3.587476747922219e-05,True,star_forming
0.1,0.10000000000000009,Output18,645,16528,True,7.633936786605632e-07,55247383359.88926,10.742311713682545,1039689643.4365159,1.039689643436516,-10.725407995786044,8671956.885011213,106.7498261203796,6.727798231460427e+18,0.0001379522343272343,0.0001379522343272343,6.046643502021462e+39,1.1967300501315473e+45,8.341479812841132e+35,8.341479812841132e+35,6.970226754082274e-10,6.970226754082274e-10,5.052637811975057e-06,5.543400873165007e-06,1.0,True,19188391810989.19,1.209328700404292e+40,1.3748124220983099e+32,108.42323208633584,1.0571272503546396e+34,21379933.817865096,6.970226754082274e-10,8.83346457489254e-12,2.827207343347565e-10,3.5829588899256604e-12,True,star_forming
0.1,0.10000000000000009,Output18,687,16521,True,7.692791632579115e-07,31438421586.376102,10.497460733501756,1416568704.645909,1.416568704645909,-10.346223090525989,3893520.6660446203,174.9354399801979,1.102512656452786e+19,0.0005092674330264178,0.0005092674330264178,9.908889596098272e+39,5.3730585191415756e+44,5.046274768747145e+36,5.046274768747145e+36,9.391810550303407e-09,9.391810550303407e-09,1.844180472034271e-05,2.023305849217894e-05,1.0,True,31444826525361.312,1.9817779192196543e+40,8.149401441427503e+32,102.3547232044517,8.632336072966119e+34,16593680.624250745,9.391810550303407e-09,1.606596325391457e-10,2.203682793300316e-09,3.769697715985438e-11,True,star_forming
0.1,0.10000000000000009,Output18,683,16522,True,7.684358094745739e-07,53090673044.39914,10.72501823104121,563906253.4605279,0.5639062534605279,-10.973811320300452,7856610.590008443,101.41816362920639,6.391775674960815e+18,0.0001412062075370042,0.0001412062075370042,5.74464148919505e+39,1.0842122614211651e+45,8.111790383489611e+35,8.111790383489611e+35,7.481736438635021e-10,7.481736438635021e-10,5.29844726314484e-06,5.8130858133792645e-06,1.0,True,18230019955945.438,1.1489282978390099e+40,1.3816068095029226e+32,104.6379852445907,1.0632947480801375e+34,18285264.309161093,7.481736438635021e-10,9.807071787644152e-12,3.214669951802779e-10,4.213794384430917e-12,True,star_forming
0.1,0.10000000000000009,Output18,761,16525,True,7.659108936745299e-07,61600539482.346634,10.789584515625144,504185900.2806505,0.5041859002806505,-11.086993819298463,8713922.821140014,181.78394231076396,1.1456746395137952e+19,0.00022622292730370641,0.00022622292730370641,1.0296810154104601e+40,1.2025213493173218e+45,2.329374534952071e+36,2.329374534952071e+36,1.937075409325972e-09,1.937075409325972e-09,8.562683864157721e-06,9.394377941895936e-06,1.0,True,32675851912598.797,2.0593620308209197e+40,3.969582677119976e+32,107.23580189931279,3.694187419726047e+34,20368692.67599452,1.937075409325972e-09,3.0720347890898224e-11,8.286995088049048e-10,1.3142460579973774e-11,True,star_forming
0.1,0.10000000000000009,Output18,798,16527,True,7.642318960804365e-07,55560094199.21292,10.74476297338962,1312015318.8101656,1.3120153188101658,-10.626824067590919,4017130.378969451,20.710328660917618,1.3052472083725983e+18,6.404948593715923e-05,6.404948593715923e-05,1.1730976880566469e+39,5.543639922977842e+44,7.513630387409821e+34,7.513630387409821e+34,1.3553604656511983e-10,1.3553604656511983e-10,2.116114510241317e-06,2.321652859420664e-06,1.0,True,3722703027468.2495,2.3461953761132932e+39,1.2084906332536855e+31,120.05145604828746,5.998561013695181e+32,33472235.538101524,1.3553604656511983e-10,1.082061803623236e-12,1.6266196785165247e-11,1.2986235527380367e-13,True,star_forming
0.1,0.10000000000000009,Output18,578,16523,True,7.675933138356611e-07,39509840923.161316,10.596705281103054,1949004606.7930665,1.9490046067930664,-10.306892415457755,3401715.5863000494,21.05326676149922,1.3268605301965747e+18,9.049752505897595e-05,9.049752505897595e-05,1.1925227729756511e+39,4.694367509094068e+44,1.0792035953076348e+35,1.0792035953076348e+35,2.2989329088891516e-10,2.2989329088891516e-10,2.5403268292596616e-06,2.7870689504138207e-06,1.0,True,3784346506245.0264,2.3850455459513025e+39,1.7404272981311235e+31,111.95820918056523,9.225160823853787e+32,24621480.790956445,2.2989329088891516e-10,1.9651552218658916e-12,3.176216724909076e-11,2.715067872837089e-13,True,star_forming
0.1,0.10000000000000009,Output18,634,16520,True,7.701233760369875e-07,71804140666.06363,10.856149489041357,970970580.8819598,0.9709705808819598,-10.868943417479574,8466822.7371326,145386.95817583057,9.162863825087098e+21,0.21459365267005112,0.21459365267005112,8.235171314857274e+42,1.1684215377242987e+45,1.76721549281885e+42,1.76721549281885e+42,0.0015124811001522662,0.0015124811001522662,0.007048116667634082,0.007732700728505037,0.9289894606830928,True,2.427775902437456e+16,1.5300808456944844e+43,4.299359337267136e+38,107.5796724127734,4.879961758333125e+41,20657652.90589355,0.0015124811001522662,0.00041765421132493736,0.0006199111499544588,0.00017118131419936378,True,star_forming
0.1,0.10000000000000009,Output18,918,16526,True,7.650709674737865e-07,24730483874.36337,10.393232613810149,1332330630.3568597,1.3323306303568596,-10.268620601347234,1322399.4244596038,9322.100175623027,5.875157960850318e+20,0.09762836397606839,0.09762836397606839,5.2803286432110646e+41,1.8249112057542534e+44,5.155098466926691e+40,5.155098466926691e+40,0.00028248489300037146,0.00028248489300037146,0.00289347154347088,0.003174514635214815,0.9999896063324331,True,1675639746193532.5,1.0560547525663324e+42,9.574686699553468e+36,104.15754400614946,5.47932416822384e+39,17918730.382672288,0.00028248489300037146,3.0025154927793777e-05,2.08473397358253e-05,2.2158516115751465e-06,True,star_forming
0.1,0.10000000000000009,Output18,594,16516,True,7.735088338085857e-07,37890528418.36885,10.578530661954368,1343435026.7315876,1.3434350267315875,-10.450313994694136,4623393.68732848,36.44677304937434,2.2970204652839985e+18,9.003405774115643e-05,9.003405774115643e-05,2.064459038838448e+39,6.380283288513302e+44,1.8587162430703316e+35,1.8587162430703316e+35,2.9132189889070574e-10,2.9132189889070574e-10,3.2356855416673774e-06,3.54996790279629e-06,1.0,True,6551345205274.132,4.128918077676895e+39,3.019472518780403e+31,104.28230280810084,1.767334176771864e+33,18013359.47003482,2.9132189889070574e-10,2.7699932696619784e-12,7.477205074113979e-11,7.109595196943467e-13,True,star_forming
0.1,0.10000000000000009,Output18,598,16518,True,7.718143819024574e-07,49530348231.44287,10.69487138137358,1333531624.4530427,1.3335316244530429,-10.569868062013157,5531436.959621169,47.899777959528386,3.0188343452668124e+18,0.00011637010116058567,0.00011637010116058567,2.7131930015571178e+39,7.633383004277213e+44,3.157345440593949e+35,3.157345440593949e+35,4.1362334875962514e-10,4.1362334875962514e-10,3.5543781833517783e-06,3.89961518287592e-06,1.0,True,8610034700293.961,5.426386003114235e+39,5.118933002922956e+31,108.37999961064047,3.294820395603143e+33,21342449.259788506,4.1362334875962514e-10,4.316330510020206e-12,1.0720098011440417e-10,1.1186865116765354e-12,True,star_forming
0.1,0.10000000000000009,Output18,644,16519,True,7.709684486349315e-07,35506404280.301216,10.550306693695804,706944543.0042083,0.7069445430042083,-10.700921347242474,3171589.4726958848,5904.782557808478,3.7214286049312945e+20,0.021931772306770063,0.021931772306770063,3.3446532309813315e+41,4.376793472320321e+44,7.335417310698538e+39,7.335417310698538e+39,1.6759797685426833e-05,1.6759797685426833e-05,0.000764178902233692,0.0008384036520204542,0.9999999999828395,True,1061390780610826.5,6.689306461847873e+41,1.9236770155258657e+36,99.3030418011851,8.246619261343669e+38,14524568.762458755,1.6759797685426833e-05,1.8841691556836908e-06,3.6596747740284964e-06,4.1142777845426976e-07,True,star_forming
0.1,0.10000000000000009,Output18,496,16515,True,7.743573541281292e-07,27847713362.96445,10.444789540097997,3901183804.091691,3.901183804091691,-9.853593127540046,1654538.8708110924,2.9643957495668904e-08,1868279996.8961685,2.2317497225478186e-13,2.2317497225478186e-13,1.6791263225408369e+30,2.2832636417193075e+44,3.747389704453252e+17,3.747389704453252e+17,1.641242665096463e-27,1.641242665096463e-27,7.354062368708536e-15,8.068362956748991e-15,1.0,True,5328.532063497305,3.3582526450816737e+30,61666195535146.06,109.48990488087344,2361868117331.622,22321016.287710644,1.641242665096463e-27,1.0344263685437241e-32,1.2165663744131451e-28,7.667655512127635e-34,True,star_forming
0.1,0.10000000000000009,Output18,581,16514,True,7.752067384768817e-07,26742777354.142586,10.42720650864557,3469471211.634392,3.4694712116343918,-9.886943220416386,1625780.4780230632,0.1751003370576796,1.103551903359852e+16,1.4234090306651838e-06,1.4234090306651838e-06,9.918229881495391e+36,2.243577059671827e+44,1.4117697981533815e+31,1.4117697981533815e+31,6.292495245783464e-14,6.292495245783464e-14,4.4207217393041776e-08,4.85010674851817e-08,1.0,True,31474466945.830364,1.9836459762990777e+37,2.3081656550210094e+27,105.34247577911387,2.4527598583978866e+28,18833173.68183699,6.292495245783464e-14,1.0932362888202544e-16,5.432019107068436e-15,9.437401503626916e-18,True,star_forming
0.1,0.10000000000000009,Output18,414,16513,True,7.760569877074492e-07,26478518418.571022,10.422893680894536,4743112568.338012,4.743112568338011,-9.746830249005072,1201541.338583768,4.1864635783414874e-08,2638475703.621052,4.766430722251401e-13,4.766430722251401e-13,2.371343702600689e+30,1.6581270472455999e+44,1.1302845477093313e+18,1.1302845477093313e+18,6.816634163147542e-27,6.816634163147542e-27,1.4301339011023613e-14,1.5690429061280286e-14,1.0,True,7525.21164325496,4.7426874052013775e+30,183111712847424.4,93.69133569584092,8531099899802.678,11244638.889013177,6.816634163147542e-27,5.145021857024844e-32,7.283886852984509e-28,5.497692287097448e-33,True,star_forming
0.1,0.10000000000000009,Output18,653,16513,True,7.760569877074492e-07,14401976721.487215,10.158422104617252,1994533584.9145856,1.9945335849145855,-9.858580751050722,666134.748789919,0.0,0.0,0.285262887568286,0.285262887568286,0.0,9.19265953330088e+43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,79.32178280078533,0.0,5404989.72070475,0.0,0.0,0.0,0.0,True,star_forming
0.1,0.10000000000000009,Output18,600,16510,True,7.626565427767613e-07,50514182626.635216,10.703413330034063,2026662162.1994805,2.0266621621994805,-10.396631970744519,4043541.5266239503,2.042902976315521,1.2875186340445845e+17,6.978693255581899e-06,6.978693255581899e-06,1.1571640400677239e+38,5.580087306741051e+44,8.075492882022527e+32,8.075492882022527e+32,1.4471983031998246e-12,1.4471983031998246e-12,2.0737382346505696e-07,2.2751605732420502e-07,1.0,True,367213925924.0865,2.3143280801354474e+38,1.2774723872366546e+29,112.90047972616216,2.795727223595384e+30,25546386.77565726,1.4471983031998246e-12,5.010185450356651e-15,2.2906591400331813e-13,7.930238081225877e-16,True,star_forming
0.1,0.10000000000000009,Output18,713,16512,False,7.769081026552639e-07,15712165391.48416,10.196236041995247,883055634.1557575,0.8830556341557575,-10.250247976191494,889878.1017865228,20.58552709960473,1.2973817180575368e+18,0.0002847617659594117,0.0002847617659594117,1.166028537902681e+39,1.2280317804654013e+44,3.3204034561223825e+35,3.3204034561223825e+35,2.7038416341831244e-09,2.7038416341831244e-09,9.495100668003703e-06,1.0417360454583323e-05,1.0,True,3700269817559.369,2.332057075805361e+39,5.352065310964018e+31,91.13582601199464,3.472603968856774e+33,9956351.244368434,2.7038416341831244e-09,2.8277802122846702e-11,2.4166377841673614e-10,2.527411524378171e-12,True,star_forming
0.1,0.10000000000000009,Output18,735,16512,True,7.769081026552639e-07,53898092851.81129,10.731573398237051,2803346893.9287477,2.803346893928748,-10.28389655634637,3299760.835154592,37581.02637789851,2.368505617204224e+21,0.1434622608253727,0.1434622608253727,2.1287066893295386e+42,4.5536699525133365e+44,3.0538907428530985e+41,3.0538907428530985e+41,0.0006706438487417264,0.0006706438487417264,0.00467470570227565,0.0051287601914325,0.9987422990952086,True,6746732607321584.0,4.2520589825119184e+42,7.098448964295961e+37,114.85102341670569,5.826032296447332e+40,27546184.03963587,0.0006706438487417264,0.0001279414704447724,8.033651061181764e-05,1.5326124764079278e-05,True,star_forming
